Label,landmark_0_x,landmark_0_y,landmark_0_z,landmark_1_x,landmark_1_y,landmark_1_z,landmark_2_x,landmark_2_y,landmark_2_z,landmark_3_x,landmark_3_y,landmark_3_z,landmark_4_x,landmark_4_y,landmark_4_z,landmark_5_x,landmark_5_y,landmark_5_z,landmark_6_x,landmark_6_y,landmark_6_z,landmark_7_x,landmark_7_y,landmark_7_z,landmark_8_x,landmark_8_y,landmark_8_z,landmark_9_x,landmark_9_y,landmark_9_z,landmark_10_x,landmark_10_y,landmark_10_z,landmark_11_x,landmark_11_y,landmark_11_z,landmark_12_x,landmark_12_y,landmark_12_z,landmark_13_x,landmark_13_y,landmark_13_z,landmark_14_x,landmark_14_y,landmark_14_z,landmark_15_x,landmark_15_y,landmark_15_z,landmark_16_x,landmark_16_y,landmark_16_z,landmark_17_x,landmark_17_y,landmark_17_z,landmark_18_x,landmark_18_y,landmark_18_z,landmark_19_x,landmark_19_y,landmark_19_z,landmark_20_x,landmark_20_y,landmark_20_z
N,0.0,0.0,0.0,0.13264229141090214,-0.1329397839103363,-0.08830117266546447,0.1832424097041721,-0.40137071270938945,-0.11843982147062991,0.07246890076540807,-0.6185377884252763,-0.14047391408507914,-0.03261225245475876,-0.7252318407666141,-0.15345254589176557,0.21931292176592254,-0.6772960943219364,-0.028717138016324934,0.19751687983785346,-0.8910198757547361,-0.10611731708085495,0.1119808024326575,-0.7512035708597614,-0.1563400938017669,0.06933135258463605,-0.5701763918891823,-0.17641871742603188,0.10257886036440643,-0.7089822199743404,-0.015178540919008528,0.08752111424745816,-0.9906144691347254,-0.10499060958871358,0.0205834878960757,-0.8176116968417241,-0.14722431820372248,-0.0030124743525035804,-0.6199896969408083,-0.14548391905783195,-0.0035687309070861505,-0.6906170465755712,-0.0162010806868814,-0.040782503016205444,-0.831507498931156,-0.111415257153003,-0.05270279165131461,-0.6289446746684456,-0.13391999786688144,-0.04126084918755201,-0.4501192122904789,-0.11433764479054867,-0.10069799124641261,-0.63709179700204,-0.02301154167071629,-0.13455232023577615,-0.7509919702496455,-0.09346525811891694,-0.11823449384607145,-0.6088780799901371,-0.09876257463590266,-0.08516752229194838,-0.4802915727552126,-0.07876624895574558
N,0.0,0.0,0.0,0.12673161103183697,-0.13487780337967334,-0.0940254565566005,0.17424874003552063,-0.3919887558773857,-0.12813252573468606,0.06164009474076888,-0.5966318196420735,-0.15354546680130324,-0.041802339393645714,-0.7041243547894576,-0.1703162984790061,0.20726325945813276,-0.6806968490250062,-0.04087081107857564,0.17245359640085342,-0.8999364714719165,-0.11904628315449536,0.08630441805304448,-0.7580650970025329,-0.17240090600497107,0.04717658588084326,-0.5786262507180711,-0.19646907753277387,0.0908570125441727,-0.70799899467161,-0.026019753788088046,0.06793378976456847,-0.9905217474254258,-0.11938035050000634,-0.0051448317297196,-0.8186090294212011,-0.1692864709329685,-0.02972522717830011,-0.6274271718201551,-0.1751344781315557,-0.014055590810259517,-0.6872751650876275,-0.025373644009857307,-0.050997048447998856,-0.8495344787355438,-0.12277060447480569,-0.0699375451414591,-0.6588350721377442,-0.15390915048251044,-0.05813852226552181,-0.4759060614831749,-0.14213116549458094,-0.10773009216029578,-0.6341735225608355,-0.030768735453872886,-0.1479903241650419,-0.7493004511431169,-0.10628404711900341,-0.13940579215383325,-0.6271883621525616,-0.12141261495532954,-0.1053191792740818,-0.5045025573176417,-0.10961118742977932
N,0.0,0.0,0.0,0.10753073104748773,-0.24801865774250825,-0.048072838833319004,0.11766771943997358,-0.5408532380320675,-0.07327291453072192,-0.007849940496307502,-0.6713030110496312,-0.10032704044988523,-0.1289750313666072,-0.6843502726114074,-0.11891709492224693,0.052794105357854906,-0.7677349363459123,-0.022977413889467158,0.04113799412072104,-0.9877136728251912,-0.11048620819777966,0.044750227588608374,-0.7876518850884229,-0.16064569166560083,0.05998053127046533,-0.5922368577934589,-0.17525170213782054,-0.06128876475501968,-0.7187697543975845,-0.03350581928569832,-0.08439225622511785,-0.988824146948191,-0.12290139747544183,-0.060917797330548,-0.7854618732773367,-0.15090159149994156,-0.025974239746526604,-0.5906011837289042,-0.1408522301096908,-0.16754269337609887,-0.6282752863857782,-0.05626418177451141,-0.18102544821133051,-0.7427890183000206,-0.14753760268764818,-0.11445734486572266,-0.522551818698819,-0.14868107042855191,-0.06195196457847773,-0.35802124591218343,-0.11703668353047511,-0.2629063673871473,-0.502063984814358,-0.0819964383459118,-0.2626766373784654,-0.6213388700343873,-0.1361410787161476,-0.1886882412627107,-0.4936143810971107,-0.11910877266632773,-0.12762385559231065,-0.3800005037402651,-0.08674051028801713
N,0.0,0.0,0.0,0.15985972173946042,-0.2399311308570067,-0.04203493576585317,0.2141442652548636,-0.5451976866765635,-0.057255453248392284,0.10111034808706103,-0.7581879068536442,-0.07860601179214342,-0.03725343304287636,-0.8170190159238999,-0.09749904032785542,0.14449230381479444,-0.7260293148571614,0.017298424865357192,0.16302943283761462,-0.9659317250160816,-0.05523053863625166,0.16467984535626862,-0.8687740300665657,-0.10949545853706813,0.16868714686797073,-0.6925522583736676,-0.12942747808799954,0.031641355938286736,-0.7237606432009872,0.009015455408478463,0.044118681157542985,-0.9969813818752621,-0.06388791878760637,0.06785209589430928,-0.9314475469525382,-0.10640148839914217,0.08968636105743553,-0.784403053397709,-0.11411988616792522,-0.08295739133772553,-0.6745714150187351,-0.012123550656114408,-0.08792127654055118,-0.839858452821518,-0.10138114989755513,-0.03425225183918057,-0.6282422413805909,-0.11952638631245127,0.00047860803673336445,-0.42175054025765846,-0.10107520858977534,-0.19674890255266267,-0.5836243997601612,-0.03488110062760612,-0.1747287696791688,-0.7488226932407839,-0.09622949325001633,-0.11643666115942022,-0.583646111553944,-0.08673938412437708,-0.07898170894318245,-0.4130149159659671,-0.06009471822296883
N,0.0,0.0,0.0,0.13651943403927952,-0.254798627467697,-0.03331016761085739,0.1746628636110408,-0.5528393901244728,-0.04477735609601513,0.07283277518144012,-0.7225800421572629,-0.06077805156925657,-0.04222062115709671,-0.7438764583294892,-0.07240815092498394,0.09713108404184075,-0.7334080311353152,0.0021352876099694465,0.10530349510250657,-0.9831477936265671,-0.06376536507291182,0.10610249915521357,-0.8569960895616553,-0.1065019723301141,0.11226295785179566,-0.6758254564672225,-0.11864539966818889,-0.004480378870969653,-0.7147777506503068,-0.0059450798982167725,0.003930378823718779,-0.997483452228676,-0.0707906395808427,0.02027898580593337,-0.8743851348802669,-0.0988507764536689,0.03779352914329481,-0.7074749611782954,-0.09550593677387982,-0.10595419236956402,-0.6490718685114243,-0.0235600469400474,-0.11822122529594699,-0.8086568423808933,-0.09634057952486791,-0.06345149947508665,-0.6094993551515502,-0.10348116778772526,-0.0258269942506955,-0.42667513625768577,-0.08084318028510402,-0.20323328439224758,-0.5480572183988905,-0.04215498286275638,-0.19351923973300308,-0.7103807383203637,-0.08802336640992914,-0.13138487184517586,-0.5754988542225649,-0.0715998590228736,-0.08994333442034985,-0.4318485430766404,-0.04203447114921572
N,0.0,0.0,0.0,0.11822968393168645,-0.2424555459672826,-0.050586951311492614,0.15372377193475292,-0.54009838373905,-0.07463252939651589,0.040633306500763605,-0.7078910746353407,-0.10119031970702717,-0.08258297550351416,-0.7391365473462763,-0.12079381480046165,0.07055026511318052,-0.7302355028861991,-0.020678307247636137,0.07110633667987785,-0.9923240387735748,-0.10117752199015652,0.08738448843787462,-0.834294520906277,-0.15112614944211172,0.1021332620203405,-0.6432843911634659,-0.16761016420815608,-0.031191153260764208,-0.703330598593394,-0.0264535093620826,-0.03453429324410898,-0.9917238949985576,-0.10485075011811629,2.6933016195231277e-05,-0.8425061889720237,-0.13338853653042476,0.035632108375622175,-0.6621813026577789,-0.1291359538327098,-0.1276701141841183,-0.6309650300519435,-0.04391088741418288,-0.12591411780161155,-0.7707653394493241,-0.12479905809860604,-0.0620541227315941,-0.5758169135437431,-0.1273282451522728,-0.0200041577156724,-0.40265367039785555,-0.10119021768802638,-0.22229650073759882,-0.5279052541377757,-0.06520019265147621,-0.19452429891317355,-0.6574635813293588,-0.1139176207961735,-0.12514412372580783,-0.5280254098497578,-0.09712561066689628,-0.08567129469390052,-0.39966637268909017,-0.06770441905629541
N,0.0,0.0,0.0,0.1259850575440048,-0.25745306686940883,-0.044295485640996245,0.14444650623342087,-0.5478552585765359,-0.062096040232391875,0.026246826586373014,-0.7073940404284962,-0.08185093047748562,-0.08437719077279934,-0.7573867624805911,-0.0951311593421867,0.08296755396447474,-0.740995796375951,-0.009568156513242356,0.08123184320912645,-0.9676578763184257,-0.08166258508225578,0.07893453917987345,-0.8200453408898369,-0.1265674566611671,0.08580741256948063,-0.6459285215557077,-0.14141396878021564,-0.019864996980058027,-0.7150200537911788,-0.016581302132232103,-0.026643836596561055,-0.9954823054866645,-0.09113224146464953,-0.01110748575971291,-0.8420741777258106,-0.11971910646778285,0.012273871790130415,-0.6632022260812469,-0.11451036750957172,-0.12197707333210045,-0.6419256594301082,-0.03441918211551492,-0.13354583678865525,-0.78354844646254,-0.11534192130860002,-0.08029411484280438,-0.5764817291455897,-0.11982072672720663,-0.039376183432536065,-0.40813595478671766,-0.09385408067778217,-0.217845616408056,-0.5317168209910345,-0.05454543871819396,-0.2044884233644694,-0.6599091111598386,-0.10767915939275959,-0.1420788943214,-0.520016622867037,-0.09406761973100414,-0.09796357301773961,-0.39314892354527053,-0.06540237714309398
N,0.0,0.0,0.0,0.1509555746502709,-0.24180083872671715,-0.041754171643861505,0.19899957014528855,-0.5462551395842358,-0.05522287061297675,0.08336521220292337,-0.7388355519426378,-0.0723302072132439,-0.04281324558522907,-0.7833937230815555,-0.08592577143355234,0.13025631783211328,-0.7212650808672866,0.011327243721082481,0.14859001314964584,-0.9545921894051733,-0.06028090903046155,0.1500773298715916,-0.8637828563401283,-0.10961580741947527,0.150350426208249,-0.6841039485755505,-0.12480038964400113,0.023544001720834137,-0.7204538453598704,0.005919599079381671,0.038933315854074245,-0.9971556215361329,-0.06453575253683154,0.058520673069410896,-0.9051854483527381,-0.1011370566978014,0.07387529519164275,-0.7370557278778753,-0.10267712773336234,-0.08495113270615785,-0.6695895752199412,-0.01147770636484946,-0.09115026467322732,-0.8322999596001742,-0.09640809549411256,-0.039140641919861836,-0.623185293495227,-0.11054750990261734,-0.0056983693081706106,-0.4262611522585005,-0.08898166265322842,-0.193079574641793,-0.5778165063490897,-0.03006875561560642,-0.17460613040491638,-0.7395439504174224,-0.08777519247352417,-0.11575226947978022,-0.586413000826875,-0.07655481136626852,-0.07830131434607943,-0.429945010177439,-0.048100612368611566
N,0.0,0.0,0.0,0.16867529133233697,-0.23573191960384599,-0.039074436107751534,0.2290039170376202,-0.5439043445962931,-0.048370633516348974,0.12348146473995131,-0.7577674233092567,-0.06292986034168029,-0.010634570909363155,-0.8039398159840937,-0.0754045069242966,0.15797038765593363,-0.7109894526835594,0.021992710373628748,0.18532224493659807,-0.9536409194106773,-0.04997664297011283,0.18744462703743328,-0.8935273537772556,-0.1024691809802721,0.18785272810819242,-0.7217580620273731,-0.1193565807235253,0.046082499275018084,-0.7249212194362177,0.016178404137654617,0.06726773346133305,-0.9960847134340517,-0.057361099169892564,0.0892427682793501,-0.9384027589212939,-0.0998086476589844,0.1068751288430996,-0.7782132014433166,-0.10456078581498354,-0.06866070704806204,-0.6875452326330694,-0.0021578696879294133,-0.06794743872821542,-0.8442689773376515,-0.08998008438102316,-0.017532419625781885,-0.6454844208350825,-0.11024858091943864,0.015778375997925684,-0.4394406249088568,-0.09139227789278759,-0.18368946654309953,-0.6086041838397342,-0.021617396399988328,-0.15501555633061687,-0.7724078087231503,-0.08082362391089237,-0.10136362661377993,-0.6192755244631729,-0.0727252547187721,-0.06680640181612768,-0.45269386217037383,-0.04592963957166284
N,0.0,0.0,0.0,0.1266134265783691,-0.22750676856050908,-0.04567279035111811,0.1704266972595904,-0.5299170921419326,-0.06570937793083106,0.06878463199524477,-0.7017466556570884,-0.08900128070526683,-0.050026684024957774,-0.7464975402658698,-0.10613045181787714,0.08712844240006178,-0.7433718905349987,-0.014858797388779403,0.1062347446762886,-0.9901181477248192,-0.09154361020593892,0.12075034733771273,-0.8363240862052453,-0.13949885273077187,0.13076470121877123,-0.6505383027116208,-0.15515466106123038,-0.014663097548387464,-0.7217067004547435,-0.021867388942225795,-0.00013759590126110648,-0.9925311604759082,-0.09549279930299928,0.03411910399224062,-0.8367522623322565,-0.12162703271354579,0.06626183049364005,-0.660706900788076,-0.11731443835273944,-0.1152169943117198,-0.6537435942820053,-0.04043243042864028,-0.10460240193398941,-0.8060266206295221,-0.12011132926982251,-0.04722860073005157,-0.5937935370536706,-0.12243683723707327,-0.01096393658224028,-0.4090235694746539,-0.09688202070668203,-0.21602754477707745,-0.5492550306835916,-0.062087350311229465,-0.18741056701047804,-0.6931190596821344,-0.11360362358069738,-0.11797062216174505,-0.5556030702328786,-0.09912121626791769,-0.07632855900814114,-0.42096318608401856,-0.07099671866442829
N,0.0,0.0,0.0,0.12821993607512588,-0.21092107131453103,-0.059640324173629855,0.17035835624321613,-0.5227020041094352,-0.08405746089736806,0.05864882370142806,-0.7027672084544161,-0.1069364476526667,-0.06624402579714413,-0.763349795897636,-0.12155037786679765,0.0972905691422196,-0.7196786411995829,-0.025591195928453554,0.12564276088940493,-0.9679657527085637,-0.10623673108975026,0.13980443029960177,-0.8048043046419888,-0.15344938402216646,0.14473131019621543,-0.6180225448220603,-0.16830608249761683,-0.008078113619663303,-0.7099636754548063,-0.02625140791547707,0.009250142447105496,-0.9946461511715852,-0.10292457832928065,0.044838683527738774,-0.8320101440195189,-0.12713097067279258,0.07649757950869852,-0.6487444706819171,-0.11989484192746994,-0.10875153401651695,-0.6497720584049007,-0.040082319218516634,-0.0871301036195496,-0.7766840833673883,-0.12215599153545345,-0.0310485727558284,-0.5654808357229498,-0.12267785892233185,-0.0010018230299464472,-0.3878164242986854,-0.09509839840754362,-0.20959489550511612,-0.5578094866063738,-0.05804544996876462,-0.16694585794453895,-0.6819665423541337,-0.10863322254202284,-0.10112633193575757,-0.543371552628028,-0.09325923388329424,-0.06959890647748779,-0.41524832238704185,-0.0651324115090439
G,0.0,0.0,0.0,0.054595601358387216,-0.31507881539777743,-0.15546498333206651,0.13061988912354733,-0.4971966120825835,-0.30942990555633665,0.2668843668020327,-0.5649784092057798,-0.4440338409674359,0.39437264626033375,-0.5747403040340244,-0.5668027407298147,-0.15668323231946754,-0.44319253551066506,-0.36412551866755977,0.09086301417496558,-0.5518589769608878,-0.5570820389933586,0.26670877874464993,-0.5843917720003259,-0.6571146888113815,0.3902843153546706,-0.5966698503672185,-0.7011870241603855,-0.1564887501859485,-0.1740265921789746,-0.35788893798151417,0.16105016739374603,-0.31839175478311943,-0.49137969184327057,0.1479956292902141,-0.23957408134461466,-0.48256941084616867,0.0707535749217603,-0.18640721931246015,-0.4746003168182659,-0.09367222280253042,0.05516536123736219,-0.3615926442489328,0.20000708184667781,-0.11195174073831923,-0.4424475731159577,0.1614283159705585,-0.06199660459531216,-0.356871328410933,0.08910165899250432,-0.0439699201094506,-0.2938142186834927,-0.016750700093199913,0.23575908028949347,-0.388549517013668,0.2091940092413936,0.1095567997518417,-0.4475363887493432,0.17541727629885462,0.11277293203330345,-0.40585368668698335,0.10753974028809699,0.12310712375428037,-0.3638235472669736
G,0.0,0.0,0.0,0.06945493455521493,-0.31525327181053087,-0.1203196837569098,0.14431042413602446,-0.5259641179428955,-0.2507552112125819,0.2751728097558551,-0.6475804754965427,-0.3737923078500562,0.38807176186732556,-0.6915286448435388,-0.48699691514102494,-0.16291003352750605,-0.5742558601947125,-0.26924876388112223,0.0792170867015316,-0.6741386971535072,-0.4412596779113635,0.25890075814252417,-0.7018215246317774,-0.5358795424998779,0.3894468648205648,-0.7182254029920606,-0.5766137441809074,-0.17430357455826295,-0.3276555111136268,-0.27984680548528507,0.16428217629930186,-0.43130435668670314,-0.39537775359092225,0.15804908668816378,-0.3130658950691844,-0.3903923804582365,0.07622217246238738,-0.2675750107174349,-0.3823769327090381,-0.12250059664173774,-0.09361751426082683,-0.3017500431495677,0.1886228931460053,-0.21631992949520426,-0.3738595039688249,0.1475208395842584,-0.1435616955762381,-0.2993865027214257,0.06748700593154912,-0.134245149409889,-0.2428627754478146,-0.05540795266027828,0.10320692337446072,-0.34426795149575995,0.18748486783548846,0.006250587572559899,-0.38644290637626516,0.15886425487590466,0.02183692959994721,-0.33834489155447506,0.09267499248920386,0.02161511333711126,-0.292083077282113
G,0.0,0.0,0.0,0.07689269167289109,-0.32117996293541634,-0.13348757054891142,0.1626286292042664,-0.5129796837535728,-0.2674709437363481,0.30545589786177707,-0.5804573381151024,-0.389585580039964,0.4252038992027041,-0.5926643061001268,-0.50166180175641,-0.13489687699337194,-0.5088378935092628,-0.2984719578859107,0.11735223379693176,-0.6062100736020609,-0.4829266703660743,0.2986966059840779,-0.6311365031465137,-0.5863767497487626,0.42502360700141206,-0.647730314855653,-0.632297693107057,-0.14533896688526332,-0.2536172927391312,-0.3012703846754738,0.18909413851584403,-0.3589876239819196,-0.4222687051034083,0.17772320399046831,-0.26418150960994624,-0.41727595698958614,0.0914157415135348,-0.22551036484993905,-0.4105601724317114,-0.09370897036655128,-0.01561186549234733,-0.31606387281805537,0.2202849558466451,-0.14000255758361294,-0.39012279216820345,0.18190603636190217,-0.08350167342268379,-0.31041321807390965,0.10286782751754053,-0.07997058469982214,-0.24997147353047575,-0.02622378717326056,0.1762771352776686,-0.3529901275338532,0.2213090102198359,0.08880810065094874,-0.4050363751714011,0.19187674143334274,0.09225004267561043,-0.3611152694213384,0.12250875065826895,0.08837742482347269,-0.31632105238087344
G,0.0,0.0,0.0,0.0275388341601351,-0.3445000958536613,-0.13890245930378795,0.10108439336885712,-0.5398036832599129,-0.27349235947923195,0.2676944931940785,-0.5930218869756386,-0.3915919187813358,0.4298066082365619,-0.5933950051477773,-0.49944279853287005,-0.195839926545796,-0.4350484955517107,-0.34346933801519514,0.11004097985908741,-0.5249912710704324,-0.5302523606263166,0.3092468465691809,-0.5698503441337234,-0.6282200941108548,0.4445994747516611,-0.5957194817666996,-0.6689167407788221,-0.18312276689098606,-0.11843132524523506,-0.33903298045205404,0.18910483722588353,-0.2696366622566381,-0.4495199736382946,0.15962470918263866,-0.25849241886815283,-0.4353525322375765,0.07225773264820114,-0.22389803384620227,-0.42907096820176227,-0.1029925762961129,0.14783385404392252,-0.3431289296749961,0.23588638781411175,-0.04656975716135326,-0.40835703865258494,0.18340887763948063,-0.054416324382632546,-0.31972681351384363,0.09459581292733227,-0.054456582637327736,-0.2545110664459848,-0.0034578340065369137,0.34258432803784017,-0.3700267313538929,0.2593428015669676,0.17314404373489886,-0.42417740230767187,0.2158778893673601,0.11777348202539697,-0.37848202234838524,0.13970314522791052,0.11185318477333758,-0.3308581115396327
G,0.0,0.0,0.0,0.06294658504847017,-0.3301537354946448,-0.13480036958111025,0.1297988439828357,-0.5391448166803415,-0.2724447156571244,0.2539045747836532,-0.6028021628316438,-0.3965607878758911,0.3555170061006653,-0.5765719041673554,-0.5114028520866815,-0.15938225863692154,-0.5160632921403491,-0.30868969452005585,0.11118182014018924,-0.5906778584117016,-0.49040174116452706,0.2918505542983383,-0.6202176309812342,-0.5965271607705914,0.4232147897730263,-0.6351417930105023,-0.646130129686565,-0.16777370141934203,-0.24338416575132432,-0.30950455272620797,0.1790991800829715,-0.3344648710125913,-0.42642644519155626,0.13926585927235066,-0.26401028645217745,-0.42492840299710355,0.04846209588295951,-0.22527666812386693,-0.425820984438787,-0.11070520434941752,0.0009456868992659249,-0.32078941368223146,0.2117533454643642,-0.13220650819446061,-0.3861932562202283,0.1524374436408472,-0.09458455977552102,-0.3076897314366471,0.06886838015193375,-0.09418885419813905,-0.2527692737035094,-0.034637896497459485,0.19147909313524622,-0.35490207671648455,0.2195112300565676,0.08156347881038772,-0.3986681607247988,0.1750869700800884,0.0749660444009009,-0.35558337453421585,0.09818532443282227,0.07148586457931073,-0.31537454317937824
G,0.0,0.0,0.0,0.025416609271433827,-0.3122742064352531,-0.1606029042575964,0.1066945268317119,-0.47887995885629314,-0.32140472636136835,0.2639816648746069,-0.5224096822220333,-0.4591130003572632,0.41982830755114925,-0.5109901486456394,-0.5865158616123664,-0.14809866677981573,-0.3690635715748792,-0.41162752322011065,0.1352155479295575,-0.4580037962273095,-0.6037636289456106,0.3126483678910671,-0.5128452128059515,-0.6889042518858092,0.4305606539937584,-0.5430481237577718,-0.72091348892612,-0.12998082974988193,-0.08024713685960135,-0.39776642871334295,0.1911713149309502,-0.2472795277989819,-0.5287866322828905,0.18305809867903886,-0.24536857556707906,-0.5042782697711342,0.10763399744359274,-0.220732431408071,-0.48536478207880657,-0.05661146789766095,0.14992775479417725,-0.3902604376711918,0.2414468334918169,-0.04714276912069035,-0.46654991846586397,0.19874546055805772,-0.059276253132757376,-0.3660176418939838,0.11744747052136277,-0.05799213941273367,-0.29169191837538166,0.02975436325987491,0.31644534575017275,-0.40642835825029694,0.2575230504041569,0.1678990496270059,-0.46051197324789184,0.22241576438126512,0.11299597249989524,-0.41096280282872044,0.1540754106236163,0.1014557416796904,-0.36311897295083984
G,0.0,0.0,0.0,0.0734442318161002,-0.32237367042399273,-0.11618928062188562,0.14692075701031285,-0.5335227271625731,-0.2534419085469607,0.2715822865130902,-0.65305200164752,-0.3810841766520886,0.36419682441769735,-0.6903680765026344,-0.4995441516049181,-0.1176403510755645,-0.6584201179306767,-0.2959157143070835,0.11327703727212812,-0.7476931284363527,-0.4427627347707055,0.267617257706376,-0.7596757657927112,-0.5006896694896363,0.3768628853390031,-0.7650770126897095,-0.5221412934328709,-0.12349424348910881,-0.4338901205634599,-0.30698761859811263,0.17748919031133947,-0.5053934007498851,-0.41905580708289,0.16971641340983043,-0.3750353193480348,-0.39114126153592743,0.09636989896379729,-0.3539484610710929,-0.3653346064427164,-0.0824641909408302,-0.22120234416036344,-0.3262467912789821,0.19430016611595682,-0.3110584295486294,-0.3970631195498885,0.15742758698692266,-0.23399100031339315,-0.3160529379585807,0.08899110127526293,-0.2233682729908899,-0.25717239174449336,-0.02827141727638359,-0.05104853488476288,-0.36411391675005794,0.18116046898233232,-0.12262094682136984,-0.4079205718892288,0.15743261040129553,-0.10167271086010438,-0.3648244308710885,0.1020992226613995,-0.10261747157755584,-0.3251016322095759
G,0.0,0.0,0.0,0.0780929009897248,-0.31654174954818004,-0.1156647451146718,0.15564680875611808,-0.5290674636376888,-0.24341885309637878,0.28222965949601786,-0.6454015653455522,-0.36402130274795125,0.3877502255434359,-0.6838342471545816,-0.47620234858566013,-0.11981036658224298,-0.588385561075816,-0.2740505069550327,0.10791274554191564,-0.6809301384529176,-0.44256339652239557,0.28390432490938594,-0.7038274396780141,-0.5329427255452329,0.4115124317358159,-0.7102591459419945,-0.5711299888227056,-0.13531849255834869,-0.35352834887848905,-0.28540227347215663,0.18097567841942516,-0.4276014175705871,-0.40099510067155325,0.17725571033845658,-0.3200834508935678,-0.3958926124315174,0.10356102962822544,-0.2784822462155586,-0.3874274519483271,-0.09179034263554188,-0.1283549720236816,-0.3063943251367752,0.19799716573133666,-0.22561605775770377,-0.37947835015833803,0.16290339573812476,-0.16186035109636912,-0.30695193281253885,0.0909004066298346,-0.15189062825915434,-0.25149871664991336,-0.033626087126003124,0.058911247767899334,-0.3465419824959248,0.19536827139123172,-0.026246123807397017,-0.38890342555288215,0.17177099051801367,-0.011138557976635917,-0.34080733347456427,0.11390075441412968,-0.007668264974367226,-0.29462274871633076
G,0.0,0.0,0.0,0.08805932707380763,-0.31791923033191666,-0.09291653312142836,0.1665194121574491,-0.5466282734120708,-0.20917339297692952,0.2989406222300658,-0.6775059018935815,-0.32178182279137807,0.40766142579512366,-0.7466607147064263,-0.4280525378954344,-0.09451631662993173,-0.6967399894078464,-0.24244833851593267,0.1345741413357046,-0.7954709946493538,-0.37550872824842124,0.2853712253596983,-0.7941008600039642,-0.4380614310197004,0.3908948075210946,-0.7929876481574992,-0.4673027277073018,-0.10653479469443061,-0.4958528227346703,-0.25988546996533923,0.19377427823009602,-0.5388687478121459,-0.3627937861219027,0.17882031284923036,-0.4034452937970372,-0.3505427724764018,0.10836609133002523,-0.38291889422675723,-0.3389780590462401,-0.07238908113695039,-0.29090180134029897,-0.28445539656345403,0.20670473600501002,-0.3448958836546043,-0.35223321864498314,0.16714439851663157,-0.25649495510657094,-0.2914911841104151,0.10278956754549717,-0.23911092825254118,-0.24803383836032503,-0.02413799318475379,-0.11974647227453493,-0.3245658146652144,0.19398561407172096,-0.16868052261076472,-0.3607251726874883,0.16690178930060545,-0.13522378554777975,-0.3227395097413028,0.11177248349554551,-0.12780417747115175,-0.2899402352339933
G,0.0,0.0,0.0,0.08362646179232681,-0.32548950291074236,-0.08883936685691478,0.1561284979156429,-0.561008161224826,-0.19645848207396813,0.28061307301048705,-0.6946910600469106,-0.30323437082944027,0.3855073325062137,-0.7623831505759534,-0.4035174768567201,-0.12931887005464437,-0.724245209250892,-0.20762088115826471,0.0963617291968094,-0.8333207247076583,-0.33639546050830726,0.24611777235788837,-0.8331759710860285,-0.40640815541884473,0.35116740399554985,-0.824502104620292,-0.4437090644191701,-0.14069258684690877,-0.5259855961157006,-0.22617596731011302,0.16952797207299983,-0.5713659785485948,-0.330499801725832,0.15778022705688727,-0.435242284679839,-0.33591274501627894,0.08682751848244848,-0.40530257334202247,-0.3389717332278364,-0.10399089193207336,-0.32049489270472703,-0.2525360472985413,0.1849923212478384,-0.373885789214186,-0.3255680787909339,0.1492628312007032,-0.2733659939282677,-0.282202804689838,0.08284545131609643,-0.2436124118256834,-0.251351288946804,-0.05276147456448001,-0.1452990718279803,-0.29370730015459495,0.17621129316339074,-0.20100944373832683,-0.33341208348443935,0.14806623380908565,-0.1537565401730177,-0.30319037109875124,0.08565777252148742,-0.1327555480487765,-0.2772936613670831
G,0.0,0.0,0.0,0.03985417857927059,-0.3210970114455024,-0.05909687278931189,0.10660929348813401,-0.5618886530557594,-0.14776442948091684,0.2535765522784004,-0.664827684896414,-0.2382550471928093,0.3760949505982813,-0.7065760832250387,-0.32754001754900613,-0.09724895783844438,-0.6829970817216449,-0.1920883718220942,0.11745537091426701,-0.8065108483020499,-0.2981257086707168,0.25787735961993924,-0.8286285600553212,-0.3581362507353093,0.3665592435162079,-0.8422688334295367,-0.3952436378059395,-0.09533028606277,-0.49461342230253935,-0.21841254025316342,0.18453044496140547,-0.5647102586006376,-0.3157333545573705,0.17189395434399443,-0.4430800478535082,-0.32051687072514734,0.11511734896999258,-0.40352666668830917,-0.3242025034079118,-0.05472630088423446,-0.3081545164237468,-0.24761471634774423,0.20964904934862322,-0.3961491529344532,-0.3166967518976204,0.1713309745557129,-0.30401008541407676,-0.2791229642942863,0.10736718133630192,-0.27568505807286947,-0.2529269711357693,-0.0002678892355486232,-0.15294038478369928,-0.2866221549968339,0.21117315622939564,-0.25145530775315805,-0.31877994373795043,0.17843235120142845,-0.20157567341472737,-0.2873047497656592,0.11405908026697456,-0.17753004227105768,-0.2646048548439811
